VIN;Modelo;Distancia_SUMO_km;Num_Pontos_Trajeto_Original;Num_Pontos_Trajeto_com_Offset;Diferenca_Num_Pontos;Diferenca_Num_Pontos_Percentual;Distancia_Trajeto_Original_km;Distancia_Trajeto_com_Offset_km;Diferenca_Distancia_km;Offset_Cancelado;Tentativas_MapMatching;Pontos_Descartados_MapMatching;Start_Lat_Original;Start_Lon_Original;End_Lat_Original;End_Lon_Original;Start_Lat_com_Offset;Start_Lon_com_Offset;End_Lat_com_Offset;End_Lon_com_Offset;Diferenca_Distancia_Percentual;Offset_X_Graus;Offset_Y_Graus;Raio_Maximo_km
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,0599;299;299;0;0,0000;9,7709;11,3934;1,6225;False;301;0;40,7756;-73,9607;40,7742;-73,9611;40,7838;-73,9474;40,7829;-73,9479;16,6058;0,0081;0,0139;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;11,6936;0,4411;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7751;-73,9512;40,7704;-73,9542;3,9202;-0,0003;0,0094;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;12,2929;1,0404;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7584;-73,9671;40,7547;-73,9701;9,2458;-0,0168;-0,0061;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;12,9022;1,6497;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7668;-73,9693;40,7626;-73,9731;14,6608;-0,0089;-0,0092;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;13,1769;1,9244;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7819;-73,9632;40,7784;-73,9672;17,1019;0,0053;-0,0045;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;19,2675;8,0150;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7838;-73,9655;40,7791;-73,9689;71,2281;0,0073;-0,0053;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;10,8679;-0,3847;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7894;-73,9572;40,7847;-73,9581;-3,4184;0,0141;0,0036;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;12,0255;0,7730;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7605;-73,9620;40,7558;-73,9649;6,8697;-0,0152;-0,0013;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;10,0336;-1,2189;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7877;-73,9711;40,7826;-73,9731;-10,8320;0,0117;-0,0093;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;11,7075;0,4550;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7719;-73,9635;40,7674;-73,9668;4,0432;-0,0037;-0,0034;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;13,0393;1,7868;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7742;-73,9593;40,7697;-73,9626;15,8793;-0,0017;0,0016;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;13,2889;2,0364;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7755;-73,9562;40,7710;-73,9595;18,0971;-0,0003;0,0053;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;11,5752;0,3226;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7896;-73,9545;40,7853;-73,9577;2,8672;0,0144;0,0050;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;11,2074;-0,0451;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7697;-73,9744;40,7659;-73,9767;-0,4008;-0,0046;-0,0123;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;13,3539;2,1013;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7838;-73,9777;40,7792;-73,9810;18,6744;0,0075;-0,0163;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;5,6506;-5,6020;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7794;-73,9737;40,7750;-73,9770;-49,7841;0,0037;-0,0134;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;8,3575;-2,8950;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7899;-73,9584;40,7831;-73,9638;-25,7273;0,0126;0,0012;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;22,0363;10,7838;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7756;-73,9764;40,7705;-73,9756;95,8342;-0,0016;-0,0121;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;10,3889;-0,8637;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7659;-73,9556;40,7618;-73,9576;-7,6752;-0,0093;0,0054;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;12,2213;0,9688;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7869;-73,9535;40,7822;-73,9560;8,6093;0,0109;0,0073;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;9,8500;-1,4025;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7903;-73,9693;40,7862;-73,9714;-12,4638;0,0146;-0,0079;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;12,8427;1,5902;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7740;-73,9506;40,7697;-73,9544;14,1317;-0,0018;0,0103;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;11,3022;0,0497;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7798;-73,9605;40,7757;-73,9646;0,4417;0,0045;0,0000;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;18,4003;7,1478;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7917;-73,9633;40,7873;-73,9679;63,5215;0,0157;-0,0026;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;13,5849;2,3324;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7638;-73,9544;40,7595;-73,9580;20,7279;-0,0120;0,0063;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;10,6601;-0,5924;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7779;-73,9652;40,7726;-73,9670;-5,2644;0,0020;-0,0047;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;14,5399;3,2874;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7787;-73,9680;40,7699;-73,9747;29,2145;0,0014;-0,0085;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;11,9983;0,7458;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7805;-73,9500;40,7762;-73,9530;6,6280;0,0052;0,0105;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;12,9023;1,6498;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7903;-73,9599;40,7835;-73,9645;14,6613;0,0125;-0,0005;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;29,4631;18,2106;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7765;-73,9758;40,7712;-73,9768;161,8355;0,0000;-0,0129;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;11,8764;0,6238;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7872;-73,9501;40,7827;-73,9532;5,5441;0,0116;0,0107;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;11,6275;0,3749;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7890;-73,9550;40,7847;-73,9581;3,3321;0,0134;0,0053;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;12,6623;1,4098;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7650;-73,9733;40,7608;-73,9769;12,5285;-0,0107;-0,0127;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;11,5536;0,3010;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7789;-73,9601;40,7744;-73,9635;2,6754;0,0033;0,0005;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;12,4730;1,2205;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7694;-73,9577;40,7646;-73,9602;10,8461;-0,0068;0,0034;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;12,2977;1,0451;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7789;-73,9685;40,7775;-73,9750;9,2881;0,0042;-0,0071;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;12,5013;1,2487;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7820;-73,9556;40,7781;-73,9584;11,0974;0,0065;0,0056;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;10,4941;-0,7584;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7647;-73,9585;40,7603;-73,9616;-6,7396;-0,0108;0,0021;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;12,0459;0,7933;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7655;-73,9702;40,7610;-73,9734;7,0504;-0,0100;-0,0101;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;36,7036;25,4511;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7794;-73,9737;40,7749;-73,9770;226,1811;0,0028;-0,0115;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;13,1458;1,8933;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7838;-73,9653;40,7791;-73,9689;16,8254;0,0092;-0,0039;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;9,8386;-1,4139;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7796;-73,9735;40,7750;-73,9769;-12,5650;0,0038;-0,0126;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;9,3924;-1,8601;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7662;-73,9544;40,7618;-73,9576;-16,5307;-0,0094;0,0060;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;6,8157;-4,4368;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7766;-73,9768;40,7720;-73,9798;-39,4298;0,0012;-0,0162;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;7,7561;-3,4964;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7782;-73,9747;40,7737;-73,9780;-31,0723;0,0025;-0,0142;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;14,3032;3,0507;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7669;-73,9505;40,7626;-73,9542;27,1110;-0,0088;0,0103;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;22,9622;11,7097;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7846;-73,9673;40,7798;-73,9707;104,0625;0,0080;-0,0074;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;11,3135;0,0610;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7838;-73,9653;40,7790;-73,9686;0,5422;0,0088;-0,0041;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;12,6537;1,4012;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7591;-73,9586;40,7548;-73,9622;12,4525;-0,0166;0,0021;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;10,6828;-0,5697;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7672;-73,9664;40,7627;-73,9694;-5,0631;-0,0087;-0,0052;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;11,5842;0,3317;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7887;-73,9669;40,7842;-73,9668;2,9478;0,0121;-0,0037;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;10,0674;-1,1851;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7847;-73,9700;40,7800;-73,9747;-10,5317;0,0093;-0,0106;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;11,8384;0,5859;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7655;-73,9720;40,7616;-73,9748;5,2066;-0,0100;-0,0108;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;11,0060;-0,2466;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7859;-73,9748;40,7808;-73,9768;-2,1911;0,0102;-0,0138;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;12,7127;1,4602;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7823;-73,9484;40,7777;-73,9513;12,9763;0,0065;0,0125;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;10,8470;-0,4055;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7594;-73,9533;40,7553;-73,9570;-3,6041;-0,0160;0,0070;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;15,6952;4,4427;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7917;-73,9628;40,7879;-73,9674;39,4818;0,0161;-0,0021;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;12,0807;0,8281;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7793;-73,9693;40,7776;-73,9750;7,3597;0,0049;-0,0077;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;11,5342;0,2816;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7658;-73,9764;40,7625;-73,9786;2,5029;-0,0086;-0,0148;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;11,5316;0,2791;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7688;-73,9702;40,7643;-73,9731;2,4803;-0,0070;-0,0096;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;12,4438;1,1913;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7750;-73,9770;40,7710;-73,9813;10,5872;-0,0005;-0,0177;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;12,0010;0,7484;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7667;-73,9690;40,7617;-73,9711;6,6514;-0,0093;-0,0078;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;13,7633;2,5107;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7838;-73,9653;40,7791;-73,9689;22,3127;0,0094;-0,0040;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;13,0246;1,7721;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7659;-73,9768;40,7625;-73,9787;15,7486;-0,0085;-0,0153;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;12,1922;0,9397;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7632;-73,9647;40,7585;-73,9673;8,3512;-0,0126;-0,0034;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;15,3928;4,1403;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7585;-73,9544;40,7561;-73,9606;36,7946;-0,0169;0,0061;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;11,5858;0,3333;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7825;-73,9635;40,7780;-73,9653;2,9621;0,0071;-0,0013;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;14,1527;2,9001;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7884;-73,9671;40,7841;-73,9703;25,7733;0,0128;-0,0063;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;9,5451;-1,7074;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7795;-73,9736;40,7750;-73,9769;-15,1736;0,0037;-0,0126;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;10,8674;-0,3851;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7794;-73,9773;40,7754;-73,9802;-3,4225;0,0041;-0,0166;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;12,3412;1,0887;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7607;-73,9687;40,7568;-73,9712;9,6754;-0,0146;-0,0077;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;6,1016;-5,1509;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7800;-73,9747;40,7766;-73,9768;-45,7756;0,0049;-0,0136;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;10,4728;-0,7797;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7804;-73,9499;40,7759;-73,9532;-6,9292;0,0046;0,0106;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;12,3683;1,1158;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7618;-73,9653;40,7578;-73,9677;9,9162;-0,0136;-0,0041;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;9,3491;-1,9035;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7731;-73,9666;40,7699;-73,9747;-16,9159;-0,0010;-0,0105;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;12,3171;1,0646;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7637;-73,9619;40,7589;-73,9644;9,4608;-0,0122;-0,0002;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;11,5686;0,3160;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7639;-73,9586;40,7597;-73,9612;2,8087;-0,0118;0,0025;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;16,9422;5,6897;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7789;-73,9685;40,7769;-73,9755;50,5638;0,0037;-0,0072;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;12,3982;1,1457;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7759;-73,9590;40,7712;-73,9618;10,1814;0,0003;0,0019;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;25,2347;13,9822;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7763;-73,9759;40,7705;-73,9756;124,2582;-0,0007;-0,0118;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;10,9166;-0,3359;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7593;-73,9622;40,7551;-73,9653;-2,9850;-0,0165;-0,0014;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;11,9465;0,6940;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7810;-73,9725;40,7765;-73,9758;6,1675;0,0052;-0,0115;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;12,1135;0,8610;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7851;-73,9768;40,7811;-73,9796;7,6519;0,0094;-0,0152;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;13,5780;2,3255;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7590;-73,9584;40,7552;-73,9617;20,6666;-0,0169;0,0035;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;11,5615;0,3089;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7744;-73,9655;40,7699;-73,9688;2,7456;-0,0014;-0,0048;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;10,5062;-0,7464;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7893;-73,9568;40,7848;-73,9580;-6,6328;0,0143;0,0042;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;6,0755;-5,1770;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7752;-73,9428;40,7710;-73,9468;-46,0073;-0,0003;0,0174;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;11,4188;0,1663;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7718;-73,9635;40,7673;-73,9667;1,4780;-0,0039;-0,0029;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;8,6688;-2,5838;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7909;-73,9688;40,7858;-73,9705;-22,9616;0,0147;-0,0069;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;11,2272;-0,0253;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7632;-73,9685;40,7587;-73,9717;-0,2251;-0,0128;-0,0080;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;11,8680;0,6154;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7732;-73,9646;40,7687;-73,9679;5,4694;-0,0024;-0,0046;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;10,9108;-0,3417;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7749;-73,9608;40,7710;-73,9636;-3,0364;-0,0007;0,0005;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;10,4722;-0,7803;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7852;-73,9515;40,7808;-73,9547;-6,9347;0,0098;0,0086;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;9,3004;-1,9522;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7733;-73,9489;40,7688;-73,9522;-17,3487;-0,0030;0,0123;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;12,3604;1,1079;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7839;-73,9484;40,7792;-73,9509;9,8459;0,0084;0,0126;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;10,2450;-1,0076;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7820;-73,9633;40,7782;-73,9663;-8,9541;0,0062;-0,0029;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;9,4961;-1,7564;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7750;-73,9652;40,7705;-73,9685;-15,6092;-0,0004;-0,0056;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;5,3374;-5,9151;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7746;-73,9431;40,7710;-73,9468;-52,5671;-0,0010;0,0176;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;13,4785;2,2260;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7826;-73,9533;40,7781;-73,9566;19,7822;0,0069;0,0071;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1589;301;301;0;0,0000;11,2525;11,7670;0,5145;False;303;0;40,7756;-73,9607;40,7712;-73,9638;40,7692;-73,9552;40,7647;-73,9585;4,5722;-0,0063;0,0055;2,0000
